year,locationcode,subbrandcode,country,storename,abm,user_country,user_channel,openingdate,store_opg_year,storetype,customer,docdate,ulp,mobileno,nps,hni,gep,indian,nr,tourist,forbill,invoice_type,usd_conv,aed_conv,inr_conv,totalbill,studbill,gender,maritalstatus,nationality,community,enroll_loccode,kpitypea,rcluster,product_group,user_region,tep,active_repeat,catchment,ltltype,target_field,walkins,conversions,qty,salesvalue,actwt,discount,tax,nsv,makingcharge,goldprice,stonevalue,usd_salesvalue,usd_discount,usd_tax,usd_nsv,usd_makingcharge,usd_goldprice,usd_stonevalue,aed_salesvalue,aed_discount,aed_tax,aed_nsv,aed_makingcharge,aed_goldprice,aed_stonevalue,inr_salesvalue,inr_discount,inr_tax,inr_nsv,inr_makingcharge,inr_goldprice,inr_stonevalue,studdedsales,plainsales,gep_salesvalue,studded_qty,studgep_salesvalue,totalbuyers,studdedbuyers,plainbuyers,btq
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001639407,05/12/2025,600001639407,71655d9e419dd5d2bffa589eafc95cff,NA,N,N,Y,NEW,N,2025XAH11,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,5512.96,11.09,101.11,259.42,5157.43,988.06,4267.48,4,1481.76,33.234614,73.834108,1383.69,265.335444,1143.59,10,5510.96,106.11,264.42,5157.43,989.06,4275.48,5,"1,26,593.08",2262.53,5927.66,"1,18,421.89",22569.38,98108.04,10,8,1471.76,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001682472,29/12/2025,600001682472,b9fe6ab72e75b6b7918f6611f6d15320,NA,N,N,Y,REPEAT,Y,2025XAH200,STORE,0.2674,1,23,0,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,-1,-10529.8,-12.453,-75.53,-490.87,-9949.4,-1520.6,-8494.33,3,-2807.2,-13.464122,-132.130438,-2659.61,-407.28244,-2266.79,8,-10528.8,-75.53,-495.87,-9950.4,-1526.6,-8499.33,8,"-2,42,225.40",-1753.19,-11443.01,"-2,29,013.20",-35196.8,"-1,95,573.59",4,2,-2816.2,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001684775,29/12/2025,600001684775,af61b06eb52642c77dee6545be520604,NA,N,Y,Y,NEW,Y,2025XAH210,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,9495.32,22.645,111.07,454.25,8953,1018.69,8037.38,4,2546.51,33.026118,129.59465,2394.89,278.258506,2151.66,9,9500.32,106.07,456.25,8952,1020.69,8044.38,2,"2,18,347.36",2329.61,10289.75,"2,05,742",23253.87,"1,84,820.74",2,9,2538.51,9493.32,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000696812,30/12/2025,600000696812,ad8082ca7166c3e19a57956e987bee56,PROMOTERS,N,N,Y,REPEAT,N,2025XAH218,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,HINDI,XAH,ACTUALS,COINS,COINS,EOA,N,N,ABU DHABI,LTL,0,0,0,2,10981.5,28,2,2,10976.5,478.5,10504,2,2936.05,6,5,2938.05,128.3465,2817.7,2,10973.5,10,3,10979.5,475.5,10507,8,"2,52,376.50",3,4,"2,52,369.50",10874.5,"2,41,507",8,7,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000555042,31/12/2025,600000555042,69048300b977fb9642a3e97452dc2482,NA,N,N,Y,REPEAT,P,2025XAH228,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,3,6379.1,16.249,7,305.58,6080.52,1252.25,4830.27,4,1709.7,3,86.177292,1627.52,342.31685,1294.21,1,6377.1,7,309.58,6079.52,1252.25,4824.27,9,"1,46,630.30",7,6984.34,"1,39,648.96",28759.75,"1,10,898.21",10,2,1704.7,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001632204,01/12/2025,600001632204,f2f062f0fcb550c9c9dd1722fe928997,NA,N,N,N,NEW,Y,2025XAH3706,STORE,0.2674,1,23,1,1,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1063.59,7.251,106.4,50.63,915.56,202.43,494.53,331,290.334366,35.11436,15.201462,253.018544,55.862382,133.563322,93.7072,1061.59,106.4,53.63,920.56,205.43,488.53,330,24373.57,2334.2,1058.49,20995.88,4633.89,11147.19,7547,291.334366,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001633582,01/12/2025,600001633582,5e2ad54efde8a2175c9aa984f37de872,NA,N,N,N,NEW,Y,2025XAH3715,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2577.58,11.351,10,131.65,2462.93,393.64,2064.29,9,694.710092,4,35.79661,661.913482,112.724536,560.188946,1,2584.58,10,127.65,2455.93,396.64,2066.29,1,59245.34,9,2822.95,56423.39,9015.72,47412.67,9,5,688.710092,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000394715,02/12/2025,600000394715,f1acd50660ff876dae0ba67a0ea2dc36,PROMOTERS,N,N,N,REPEAT,N,2025XAH3720,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,TAMIL,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,Y,Y,ABU DHABI,LTL,0,0,0,1,1060.5,6.093,24.07,56.16,985.27,206.67,812.67,2,283.4385,8.366718,22.145384,266.926398,62.659158,224.633958,2,1062.5,30.07,59.16,990.27,202.67,805.67,3,24210.5,469.61,1134.68,22619.21,4625.41,18468.41,1,7,281.4385,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001678736,27/12/2025,600001678736,4d7c22c41c0cfa2b23093ac6ca9d8334,PASSIVE,N,N,Y,NEW,N,2025XAH188,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,COINS,COINS,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1158.59,9,2,4,1157.59,62.09,1100.5,1,314.202566,9,6,311.202566,22.068066,297.1345,6,1160.59,7,9,1161.59,69.09,1099.5,10,26516.57,1,6,26515.57,1385.07,25137.5,5,7,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001668356,22/12/2025,600001668356,b14a179d0321b66388b222009c424341,NA,N,N,N,NEW,P,2025XAH147,STORE,0.2674,1,23,1,1,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,6360.56,24.51,613.9,278.56,5480.1,2,1,4,1702.67,165.55246,77.149944,1471.97,4,5,1,6353.56,610.9,278.56,5481.1,9,3,4,"1,46,117.88",13985.7,6298.88,"1,25,839.30",9,6,1,1701.67,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001638110,04/12/2025,600001638110,29acfdbeda1a870ed03f5bc2aa26f3f4,NA,N,N,N,NEW,N,2025XAH3,STORE,0.2674,1,23,1,0,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,PR_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1765.68,12.999,3,93.65,1679.03,255.91,1413.03,21.09,479.736232,3,29.36801,450.368222,76.628134,380.705022,9.035066,1766.68,7,88.65,1678.03,259.91,1406.03,23.09,40411.64,2,1929.95,38485.69,5821.93,32322.69,357.07,5,469.736232,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001638763,06/12/2025,600001638763,83025e1a460218210b3a6347477cd756,NA,N,N,Y,REPEAT,Y,2025XAH24,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XDF,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,26665.31,53.771,356.41,1255.71,25055.19,3505.08,21910.52,7,7138.16,103.699634,343.974654,6703.49,940.990992,5858.2,3,26664.31,355.41,1262.71,25060.19,3513.08,21903.52,2,"6,13,125.13",8062.43,28821.33,"5,76,250.37",80598.84,"5,03,716.96",9,9,7128.16,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001638763,06/12/2025,600001638763,83025e1a460218210b3a6347477cd756,NA,N,N,Y,REPEAT,Y,2025XAH24,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XDF,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,2,7700.86,11.347,742.64,341.48,6633.74,1450.32,2352.73,3581.33,2063.41,204.977536,92.637752,1778.79,387.745968,631.446002,961.578042,7701.86,744.64,337.48,6635.74,1447.32,2344.73,3586.33,"1,77,060.78",16945.72,7625.04,"1,52,488.02",33272.36,53887.79,82286.59,2059.41,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001645602,08/12/2025,600001645602,1d6f6d4bda6294b61e577437f467e969,NA,N,N,Y,NEW,N,2025XAH42,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,946.74,4.56,7,54.61,901.13,170.88,741.25,3,258.484276,4,19.928714,239.555562,50.019312,199.53625,2,942.74,9,49.61,898.13,161.88,733.25,9,21555.02,1,1032.03,20519.99,3705.24,16821.75,3,3,250.484276,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000727468,13/12/2025,600000727468,3321616ee39a843cb27cfabed857cdba,NA,N,N,Y,REPEAT,N,2025XAH70,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,TAMIL,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,1782.29,5.049,29.56,87.27,1670.46,253.56,1449.46,6,481.177746,15.567344,26.266398,453.344004,72.662744,391.248604,6,1777.29,33.56,93.27,1666.46,255.56,1454.46,8,40793.67,567.88,1923.21,38314.58,5656.88,33226.58,1,10,474.177746,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001546727,21/12/2025,600001546727,5e97fe9939dc678d4b88d549197200ac,NA,N,N,N,REPEAT,N,2025XAH137,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,5,15555.09,29.375,264.03,730.39,14575.67,2541.21,12282.49,1,4168.09,74.927622,203.771486,3904.39,688.252154,3294.07,1,15559.09,264.03,737.39,14568.67,2547.21,12285.49,9,"3,57,657.07",5847.69,16754.97,"3,35,058.41",58433.83,"2,82,476.27",8,7,4158.09,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001613998,01/12/2025,600001613998,1aefd58b925f4091628919a249d185a9,NA,N,N,Y,REPEAT,Y,2025XAH3698,STORE,0.2674,1,23,1,1,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,3632.86,1.799,4,176.56,3457.3,623.76,301.54,2549,970.020164,10,48.142544,928.87762,171.654224,84.225196,683.9982,3632.86,1,182.56,3456.3,620.76,293.54,2545,83357.78,2,3975.88,79381.9,14172.48,6729.42,58496,973.020164,0,0,1,0,0,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600002507694,02/12/2025,600002507694,79cda1b9af8f00d5a186cb78800a0819,NA,N,N,Y,REPEAT,N,2025XAH3719,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,1764.98,11.071,4,88.81,1680.17,249.55,1434.62,5,478.618652,4,28.410794,452.207858,75.12527,387.082588,5,1761.98,2,89.81,1685.17,251.55,1434.62,3,40483.54,5,1930.63,38558.91,5608.65,32951.26,8,10,470.618652,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000360559,17/12/2025,600000360559,dd3d2dc3a1cc735f02aa7b13c5af315e,NA,N,N,Y,REPEAT,N,2025XAH57,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,MALAYALAM,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,-1,-1556.46,2.542,-20.76,-70.99,-1451.71,-306.56,-1172.91,5,-416.069204,-7.225224,-18.517526,-380.326454,-77.241544,-306.310134,2,-1554.46,-23.76,-65.99,-1452.71,-301.56,-1179.91,3,-35953.58,-699.48,-1673.77,-33564.33,-7070.88,-27205.93,10,6,-418.069204,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000277514,27/12/2025,600000277514,2aeb558225eb87940ce6ac73e051de8a,NA,N,N,N,REPEAT,N,2025XAH184,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,TAMIL,XDM,ACTUALS,PLAIN,PR_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,13764.85,28.57,564.41,638.45,12578.99,2794.04,10324.36,19,3685.05,156.051434,171.04753,3370.95,753.254496,2765.2,13.5458,13764.85,565.41,630.45,12570.99,2789.04,10332.36,20,"3,16,369.55",12825.43,14457.35,"2,89,093.77",64109.92,"2,37,424.28",399,5,3678.05,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001683751,29/12/2025,600001683751,fc78dc59428e3e6ddd6778fc3b07c933,NA,N,N,Y,NEW,N,2025XAH206,STORE,0.2674,1,23,1,1,FEMALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,2,4143.01,12.68,452.85,181.34,3516.82,656.93,1052.49,2259.25,1112.17,122.55729,54.885916,946.723668,175.326082,285.168426,606.78645,4135.01,459.85,176.34,3515.82,660.93,1060.49,2259.25,95060.23,10375.55,4042.82,80657.86,15001.39,24190.27,51848.75,1110.17,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000419991,20/12/2025,600000419991,0d85ff0c8c3b04af40a7e5c07d5854b5,PROMOTERS,N,N,Y,REPEAT,N,2025XAH126,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,TAMIL,XDK,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,2524.53,14.001,24,121.07,2405.46,444.06,1596.77,381.63,682.524522,15.8828,39.839318,650.685204,121.672044,426.639298,104.373862,2528.53,29,121.07,2405.46,450.06,1599.77,376.63,58021.19,516,2746.61,55286.58,10123.38,36616.71,8552.49,680.524522,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001654307,14/12/2025,600001654307,4f17af7fd6e523f75d08cd701f71c6d0,NA,N,N,Y,NEW,N,2025XAH89,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2119.05,9.859,18.66,102.07,2009.32,168.62,1859.36,9,575.36657,9.454884,28.758718,544.152968,51.554188,500.053664,9,2119.05,23.66,101.07,2003.32,167.62,1858.36,6,48723.15,392.18,2305.61,46032.36,3840.26,42587.28,2,8,566.36657,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001552501,14/12/2025,600001552501,3a30dfeffd1d95e75e27ee3522cc4c27,PROMOTERS,N,N,Y,NEW,N,2025XAH91,STORE,0.2674,1,23,1,1,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,8176.24,14.084,29.42,393.09,7790.15,435.4,1321.54,6044.21,2187.99,7.727708,108.775266,2083.21,118.55416,362.112396,1619.55,8177.24,26.42,394.09,7786.15,430.4,1328.54,6037.21,"1,87,943.52",499.66,8927.07,"1,79,014.45",9856.2,30379.42,"1,38,795.83",2186.99,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001225660,14/12/2025,600001225660,a8b6ebb6b47dce2f4cb7a08643bbd8b6,NA,N,N,Y,REPEAT,N,2025XAH96,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,OTHERS,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,Y,ABU DHABI,LTL,0,0,0,2,18816.86,15.916,2716.17,773.75,15342.94,3538.68,2123.12,12396.31,5035.22,728.629858,211.02895,4107.56,952.103832,568.117888,3315.97,18814.86,2714.17,769.75,15337.94,3533.68,2127.12,12396.31,"4,32,587.78",62248.91,17642.25,"3,52,708.62",81215.64,48694.76,"2,85,053.13",5035.22,0,0,2,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001675708,26/12/2025,600001675708,4d2c9f79dd11c45cc4ea3ce4ff34093a,PROMOTERS,N,N,N,NEW,P,2025XAH175,STORE,0.2674,1,23,1,0,MALE,SINGLE,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,COINS,COINS,EOA,N,N,ABU DHABI,LTL,0,0,0,3,17072.23,35,7,1,17068.23,744.73,16337.5,5,4565.44,10,7,4572.44,206.466802,4373.97,1,17072.23,9,10,17065.23,741.73,16332.5,1,"3,92,436.29",1,3,"3,92,434.29",16904.79,"3,75,533.50",9,9,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001671640,24/12/2025,600001671640,5fb9154be3cac7d56509880683e1babc,NA,N,N,Y,NEW,Y,2025XAH162,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,1,6769.08,11.32,384.26,310.18,6343.64,1294.58,5179.32,8,1811.52,108.414124,91.337732,1695.62,353.635892,1387.54,7,6772.08,386.26,309.18,6338.64,1294.58,5180.32,10,"1,55,648.84",8729.98,7000.14,"1,45,683.72",29733.34,"1,18,926.36",9,6,1809.52,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001640074,06/12/2025,600001640074,cd811aa020ae919eeef143e692a7563b,NA,N,N,Y,NEW,N,2025XAH12,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,2145.61,12.48,5,106.93,2039.68,460.77,1302.91,288,582.399114,6,37.256082,551.143032,131.407698,351.526334,80.209,2150.61,7,106.93,2045.68,465.77,1302.91,287,49235.03,3,2353.39,46894.64,10533.71,29815.93,6558,578.399114,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001649588,11/12/2025,600001649588,bb879766f63d1ccaba75814700dc9005,NA,N,Y,N,NEW,Y,2025XAH55,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,2,40028.08,74.572,747.34,1876.51,37419.23,4936.94,33227.63,8,10710.37,203.699516,502.174374,10012.5,1327,8890.2,6,40027.08,748.34,1878.51,37417.23,4931.94,33222.63,8,"9,20,462.84",17010.82,43026.73,"8,60,445.29","1,13,373.62","7,64,080.49",3,3,10701.37,40020.08,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000082377,18/12/2025,600000082377,27bcd1afc1ee992a5a1d723b0830355f,NA,N,Y,Y,REPEAT,N,2025XAH112,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,OTHERS,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,N,ABU DHABI,LTL,0,0,0,0,6,10,8,4,8,1,3,10,7,8,2,6,1,10,6,10,7,8,9,8,5,6,4,2,6,3,4,2,3,6,0,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001533626,20/12/2025,600001533626,3fa8c6a2de36267aee1b3fa86a47bc6a,NA,N,N,Y,REPEAT,Y,2025XAH131,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,7516.81,21.531,60.59,362.11,7106.11,1093.7,6068,3,2013.66,17.597366,97.956414,1905.1,294.92058,1629.78,8,7513.81,58.59,359.11,7111.11,1100.7,6073,8,"1,72,772.63",1260.57,8174.53,"1,63,356.53",25115.1,"1,39,496",7,4,2008.66,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001563664,28/12/2025,600001563664,135130f02db8eb91499d6b38850ecd8a,NA,N,N,N,REPEAT,P,2025XAH197,STORE,0.2674,1,23,1,0,NOTMAPPED,NOTMAPPED,NOTMAPPED,NOTMAPPED,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,Y,Y,ABU DHABI,LTL,0,0,0,1,6682.75,20.255,396.15,306.46,6315.98,692.07,5700.22,2,1793.83,107.25651,83.075604,1691.49,192.652918,1529.1,1,6678.75,390.15,307.46,6311.98,686.07,5694.22,10,"1,53,528.25",8884.45,6894.58,"1,45,061.54",15713.61,"1,30,923.06",6,4,1784.83,0,0,0,1,0,1,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000113362,23/12/2025,600000113362,40aab408ee73f4046eba5e22b3dd6f75,NA,N,N,Y,REPEAT,N,2025XAH160,STORE,0.2674,1,23,1,1,MALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,STUDDED,STUDDED,EOA,N,N,ABU DHABI,LTL,0,0,0,1,20663.03,21.25,2981.95,852.34,16847.74,4163.24,4489.7,11183.75,5528.03,801.96683,231.241716,4514.82,1122.72,1203.67,2998.4,20671.03,2980.95,850.34,16856.74,4171.24,4489.7,11185.75,"4,75,235.69",68383.85,19377.82,"3,87,479.02",95710.52,"1,03,106.10","2,57,047.25",5530.03,0,0,1,0,1,1,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600000277514,27/12/2025,600000277514,2aeb558225eb87940ce6ac73e051de8a,NA,N,N,N,REPEAT,N,2025XAH185,STORE,0.2674,1,23,1,0,MALE,MARRIED,NOTMAPPED,TAMIL,XDM,ACTUALS,COINS,COINS,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,2882.47,13,8,8,2884.47,160.22,2739.25,5,775.505078,5,8,771.505078,49.168828,736.33625,8,2887.47,8,2,2884.47,159.22,2738.25,8,66279.81,9,3,66281.81,3462.06,62822.75,8,7,0,0,0,0,1,0,0,XAH
FY26,XAH,TANISHQ,UAE,HAMDAN ST- ABU DHABI,KSHITIJ,UAE,STORE,02/10/2022,02/10/2022,EXISTING,600001313987,01/12/2025,600001313987,9ecbef730d593a958be01accf5112e14,PROMOTERS,N,Y,Y,REPEAT,N,2025XAH3703,STORE,0.2674,1,23,1,0,FEMALE,MARRIED,NOTMAPPED,HINDI,XAH,ACTUALS,PLAIN,RO_PLAIN,EOA,N,Y,ABU DHABI,LTL,0,0,0,1,12399.17,25.476,169.96,587.58,11656.63,1638.6,10186.99,10,3322,46.575504,156.781892,3125.65,443.75504,2732.47,10,12399.17,171.96,587.58,11652.63,1637.6,10189.99,1,"2,85,141.91",3756.08,13407.34,"2,67,997.49",37483.8,"2,34,259.77",2,7,3315,12397.17,0,0,1,0,1,XAH
